case_id,dispute_amount,dispute_reason,days_since_order,order_exists,invoice_exists,payment_confirmed,delivery_status,tracking_number_present,customer_communication,refund_status,customer_prior_dispute_count,outcome
CB-1936,4053.51,not_as_described,30,True,True,False,delivered_unconfirmed,True,complained_before,no_refund,3,won
CB-1937,2963.85,not_as_described,25,True,True,True,delivered_confirmed,True,no_contact,no_refund,4,won
CB-1938,19910.81,unauthorized_transaction,11,True,True,True,unknown,False,no_contact,no_refund,0,lost
CB-1939,66733.56,not_as_described,19,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-1940,40783.96,item_not_received,17,True,True,True,delivered_confirmed,True,acknowledged_receipt,partial_refund,1,won
CB-1941,1183.01,item_not_received,14,True,True,True,not_delivered,False,no_contact,no_refund,2,won
CB-1942,1856.03,item_not_received,30,True,True,True,not_delivered,True,no_contact,partial_refund,1,won
CB-1943,5480.12,not_as_described,7,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1944,3378.26,unauthorized_transaction,48,True,True,True,not_delivered,False,complained_before,partial_refund,0,won
CB-1945,829.43,item_not_received,41,True,False,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1946,3894.06,not_as_described,21,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,lost
CB-1947,54789.96,not_as_described,15,True,False,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1948,45645.86,item_not_received,20,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-1949,15303.69,item_not_received,20,True,True,True,unknown,False,complained_before,full_refund,0,lost
CB-1950,64313.57,item_not_received,42,True,True,True,unknown,False,complained_before,no_refund,1,won
CB-1951,47336.15,item_not_received,54,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-1952,19502.38,item_not_received,31,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1953,1769.21,not_as_described,14,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1954,1397.77,item_not_received,32,True,True,True,unknown,False,complained_before,partial_refund,1,lost
CB-1955,50242.28,not_as_described,33,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1956,1538.9,item_not_received,21,True,True,True,unknown,False,acknowledged_receipt,no_refund,0,won
CB-1957,46241.68,item_not_received,27,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1958,692.28,item_not_received,37,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1959,41827.16,unauthorized_transaction,55,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-1960,12541.68,item_not_received,32,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-1961,8110.74,not_as_described,30,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,1,won
CB-1962,1462.14,unauthorized_transaction,8,True,False,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1963,15598.82,item_not_received,46,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-1964,6022.57,item_not_received,12,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1965,928.58,duplicate_charge,42,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-1966,38252.27,not_as_described,6,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-1967,3343.31,item_not_received,47,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-1968,5380.67,not_as_described,20,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1969,33530.19,not_as_described,17,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-1970,1988.43,item_not_received,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1971,1901.27,unauthorized_transaction,55,True,True,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-1972,12673.79,item_not_received,74,True,True,True,unknown,False,complained_before,full_refund,2,won
CB-1973,26620.09,item_not_received,14,True,False,True,delivered_unconfirmed,True,no_contact,no_refund,1,lost
CB-1974,2261.96,unauthorized_transaction,63,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1975,989.95,not_as_described,17,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1976,2436.81,not_as_described,29,True,False,True,delivered_confirmed,True,complained_before,no_refund,1,lost
CB-1977,1857.37,not_as_described,5,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,0,won
CB-1978,1816.29,not_as_described,18,True,False,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-1979,2049.16,duplicate_charge,14,True,True,True,delivered_confirmed,False,complained_before,partial_refund,3,won
CB-1980,2520.04,item_not_received,16,True,True,True,delivered_unconfirmed,False,no_contact,no_refund,1,won
CB-1981,17148.47,not_as_described,67,True,True,True,delivered_confirmed,True,complained_before,no_refund,1,won
CB-1982,9920.44,not_as_described,28,True,True,True,delivered_confirmed,True,no_contact,partial_refund,1,lost
CB-1983,2582.49,not_as_described,13,True,True,True,delivered_confirmed,False,complained_before,no_refund,0,won
CB-1984,2009.0,duplicate_charge,29,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,full_refund,0,won
CB-1985,5866.68,duplicate_charge,16,True,True,True,not_delivered,True,complained_before,partial_refund,0,lost
CB-1986,7635.36,item_not_received,36,True,True,True,delivered_confirmed,True,complained_before,partial_refund,0,won
CB-1987,18759.21,item_not_received,35,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-1988,14549.1,not_as_described,25,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,3,won
CB-1989,1129.36,not_as_described,17,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-1990,2830.71,item_not_received,14,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-1991,9046.69,item_not_received,13,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,4,won
CB-1992,10570.43,item_not_received,23,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-1993,115060.9,item_not_received,42,True,True,True,not_delivered,True,complained_before,partial_refund,0,lost
CB-1994,15593.9,unauthorized_transaction,16,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-1995,16856.26,unauthorized_transaction,21,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-1996,77636.05,not_as_described,32,True,True,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-1997,4470.66,item_not_received,17,True,False,True,not_delivered,False,acknowledged_receipt,no_refund,1,lost
CB-1998,4487.15,not_as_described,30,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-1999,7143.19,item_not_received,23,True,True,True,not_delivered,False,no_contact,partial_refund,2,won
CB-2000,2495.12,item_not_received,14,True,True,True,unknown,False,no_contact,no_refund,0,lost
CB-2001,14222.93,unauthorized_transaction,11,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-2002,4943.01,item_not_received,15,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-2003,15506.86,item_not_received,38,True,True,False,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-2004,2021.83,unauthorized_transaction,12,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-2005,37307.5,item_not_received,18,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,4,won
CB-2006,8118.48,item_not_received,5,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-2007,68785.22,item_not_received,36,True,True,True,not_delivered,False,no_contact,partial_refund,0,won
CB-2008,30634.17,not_as_described,15,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2009,1581.21,item_not_received,25,True,False,True,unknown,True,no_contact,no_refund,1,lost
CB-2010,9829.67,item_not_received,57,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-2011,1570.37,item_not_received,30,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,1,won
CB-2012,18461.11,unauthorized_transaction,12,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-2013,7258.52,item_not_received,22,False,False,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-2014,13980.88,item_not_received,15,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-2015,805.59,not_as_described,31,True,True,True,delivered_unconfirmed,False,complained_before,no_refund,0,lost
CB-2016,9337.77,not_as_described,28,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,won
CB-2017,682.4,unauthorized_transaction,19,True,True,True,delivered_confirmed,False,no_contact,no_refund,2,won
CB-2018,3773.13,not_as_described,38,True,True,True,delivered_confirmed,False,complained_before,no_refund,1,won
CB-2019,1736.47,item_not_received,24,True,True,True,unknown,False,complained_before,no_refund,0,lost
CB-2020,10808.89,duplicate_charge,24,True,True,True,delivered_unconfirmed,True,complained_before,full_refund,0,won
CB-2021,55278.45,item_not_received,53,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-2022,1011.01,item_not_received,21,True,True,True,not_delivered,False,no_contact,partial_refund,0,won
CB-2023,2698.3,item_not_received,19,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-2024,46162.95,item_not_received,13,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-2025,2525.76,unauthorized_transaction,89,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2026,18025.89,item_not_received,24,True,True,True,delivered_confirmed,True,complained_before,partial_refund,2,won
CB-2027,8633.68,duplicate_charge,42,True,True,False,delivered_confirmed,False,acknowledged_receipt,partial_refund,1,won
CB-2028,20264.1,item_not_received,18,True,True,True,delivered_unconfirmed,True,acknowledged_receipt,no_refund,0,lost
CB-2029,1861.95,duplicate_charge,24,True,True,True,delivered_confirmed,True,no_contact,no_refund,2,won
CB-2030,2663.54,item_not_received,28,True,True,True,delivered_confirmed,False,acknowledged_receipt,partial_refund,0,won
CB-2031,29102.4,not_as_described,36,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-2032,803.61,item_not_received,26,True,True,True,delivered_confirmed,True,no_contact,partial_refund,2,won
CB-2033,690.98,unauthorized_transaction,25,True,False,True,not_delivered,False,no_contact,no_refund,3,lost
CB-2034,14732.23,item_not_received,5,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,0,won
CB-2035,896.35,item_not_received,16,True,True,True,delivered_confirmed,True,acknowledged_receipt,partial_refund,0,won
CB-2036,11614.1,not_as_described,21,True,True,True,not_delivered,True,complained_before,no_refund,0,won
CB-2037,26744.28,not_as_described,24,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-2038,1961.27,item_not_received,19,True,True,True,delivered_unconfirmed,True,complained_before,partial_refund,0,lost
CB-2039,14042.88,item_not_received,39,False,False,True,delivered_unconfirmed,True,acknowledged_receipt,partial_refund,2,won
CB-2040,852.08,not_as_described,32,True,True,True,unknown,False,no_contact,no_refund,1,won
CB-2041,15999.04,unauthorized_transaction,16,False,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-2042,8542.4,not_as_described,29,True,True,True,delivered_confirmed,True,acknowledged_receipt,full_refund,0,won
CB-2043,2556.56,item_not_received,39,True,True,True,not_delivered,False,complained_before,no_refund,0,lost
CB-2044,9631.92,not_as_described,21,True,True,True,delivered_confirmed,False,no_contact,no_refund,0,won
CB-2045,16375.54,duplicate_charge,11,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-2046,1029.9,not_as_described,30,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-2047,989.46,unauthorized_transaction,18,True,True,True,delivered_unconfirmed,True,complained_before,no_refund,0,won
CB-2048,7989.98,item_not_received,12,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2049,74640.66,duplicate_charge,27,True,True,True,unknown,False,complained_before,full_refund,2,lost
CB-2050,104127.12,item_not_received,6,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2051,2388.75,item_not_received,24,True,True,True,not_delivered,True,complained_before,partial_refund,0,won
CB-2052,14126.88,item_not_received,16,True,True,True,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-2053,1999.67,not_as_described,41,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2054,10807.04,duplicate_charge,47,True,True,True,delivered_confirmed,True,complained_before,full_refund,0,won
CB-2055,16237.47,not_as_described,30,True,True,True,delivered_confirmed,True,no_contact,no_refund,1,won
CB-2056,10546.87,not_as_described,40,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-2057,2231.44,item_not_received,42,True,True,True,unknown,False,no_contact,no_refund,0,won
CB-2058,30177.45,not_as_described,11,True,True,True,delivered_confirmed,True,no_contact,no_refund,0,won
CB-2059,12225.21,item_not_received,7,True,True,False,delivered_confirmed,True,acknowledged_receipt,no_refund,0,won
CB-2060,8747.97,item_not_received,33,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2061,46418.78,not_as_described,41,True,True,True,delivered_confirmed,True,no_contact,partial_refund,0,won
CB-2062,10464.97,not_as_described,34,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2063,52768.67,not_as_described,27,True,True,True,delivered_confirmed,True,no_contact,full_refund,0,won
CB-2064,16864.98,not_as_described,25,True,True,True,unknown,False,complained_before,no_refund,2,won
CB-2065,2954.42,unauthorized_transaction,60,True,True,True,not_delivered,True,complained_before,no_refund,0,won
CB-2066,59187.84,item_not_received,18,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,0,won
CB-2067,19977.01,item_not_received,6,True,True,True,delivered_confirmed,True,complained_before,no_refund,3,won
CB-2068,45387.09,duplicate_charge,81,True,True,True,delivered_confirmed,True,complained_before,no_refund,0,won
CB-2069,24566.06,item_not_received,31,True,True,True,unknown,False,complained_before,no_refund,0,won
CB-2070,1488.81,duplicate_charge,24,True,True,True,delivered_unconfirmed,True,no_contact,full_refund,0,won
CB-2071,18314.23,unauthorized_transaction,40,False,False,True,delivered_confirmed,True,complained_before,no_refund,0,lost
CB-2072,4427.25,unauthorized_transaction,14,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,1,won
CB-2073,11186.41,not_as_described,52,True,False,True,delivered_confirmed,True,complained_before,no_refund,2,won
CB-2074,35746.88,item_not_received,18,True,True,True,not_delivered,False,acknowledged_receipt,no_refund,1,lost
CB-2075,3893.98,item_not_received,39,True,True,True,delivered_unconfirmed,True,no_contact,no_refund,2,won
CB-2076,17322.03,item_not_received,17,True,True,True,not_delivered,False,complained_before,partial_refund,0,won
